Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Market Currency
"2330","TAIWAN SEMICONDUCTOR MANUFACTURING","Information Technology","Equity","12,812,206.52","6.24","12,812,206.52","613,905.00","S68891068","TW0002330008","6889106","20.87","Taiwan","Taiwan Stock Exchange","USD","27.98","TWD"
"700","TENCENT HOLDINGS LTD","Communication","Equity","10,916,068.81","5.31","10,916,068.81","143,237.00","-","KYG875721634","BMMV2K8","76.21","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"BABA","ALIBABA GROUP HOLDING ADR REPRESEN","Consumer Discretionary","Equity","10,734,188.72","5.22","10,734,188.72","47,210.00","01609W102","US01609W1027","BP41ZD1","227.37","China","New York Stock Exchange Inc.","USD","1.00","USD"
"005930","SAMSUNG ELECTRONICS LTD","Information Technology","Equity","9,859,704.00","4.80","9,859,704.00","118,892.00","S67717207","KR7005930003","6771720","82.93","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"3690","MEITUAN","Consumer Discretionary","Equity","3,583,270.36","1.74","3,583,270.36","89,761.00","-","KYG596691041","BGJW376","39.92","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"NPN","NASPERS LIMITED N LTD","Consumer Discretionary","Equity","2,236,749.90","1.09","2,236,749.90","10,841.00","S66226911","ZAE000015889","6622691","206.32","South Africa","Johannesburg Stock Exchange","USD","15.52","ZAR"
"NIO","NIO AMERICAN DEPOSITARY SHARES REP","Consumer Discretionary","Equity","2,005,922.48","0.98","2,005,922.48","31,992.00","62914V106","US62914V1061","BFZX9H8","62.70","China","New York Stock Exchange Inc.","USD","1.00","USD"
"JD","JD.COM ADR REPRESENTING INC","Consumer Discretionary","Equity","1,948,939.64","0.95","1,948,939.64","21,564.00","47215P106","US47215P1066","BMM27D9","90.38","China","NASDAQ","USD","1.00","USD"
"939","CHINA CONSTRUCTION BANK CORP H","Financials","Equity","1,868,666.03","0.91","1,868,666.03","2,395,726.00","-","CNE1000002H1","B0LMTQ3","0.78","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"RELIANCE","RELIANCE INDUSTRIES LTD","Energy","Equity","1,838,583.82","0.89","1,838,583.82","71,125.00","S60996261","INE002A01018","6099626","25.85","India","National Stock Exchange Of India","USD","73.39","INR"
"2318","PING AN INSURANCE (GROUP) CO OF CH","Financials","Equity","1,795,816.10","0.87","1,795,816.10","148,047.00","-","CNE1000003X6","B01FLR7","12.13","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"VALE3","CIA VALE DO RIO DOCE SH","Materials","Equity","1,709,729.99","0.83","1,709,729.99","92,268.00","S21962865","BRVALEACNOR0","2196286","18.53","Brazil","XBSP","USD","5.50","BRL"
"000660","SK HYNIX INC","Information Technology","Equity","1,646,282.02","0.80","1,646,282.02","13,583.00","S64502677","KR7000660001","6450267","121.20","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"PDD","PINDUODUO ADR REPRESENTING INC","Consumer Discretionary","Equity","1,635,289.27","0.80","1,635,289.27","9,480.00","722304102","US7223041028","BYVW0F7","172.49","China","NASDAQ","USD","1.00","USD"
"INFY","INFOSYS LTD","Information Technology","Equity","1,591,359.05","0.77","1,591,359.05","84,872.00","S62051222","INE009A01021","6205122","18.75","India","National Stock Exchange Of India","USD","73.39","INR"
"HDFC","HOUSING DEVELOPMENT FINANCE CORPOR","Financials","Equity","1,589,441.95","0.77","1,589,441.95","42,396.00","S61719001","INE001A01036","6171900","37.49","India","National Stock Exchange Of India","USD","73.39","INR"
"005935","SAMSUNG ELECTRONICS NON VOTING PRE","Information Technology","Equity","1,517,081.49","0.74","1,517,081.49","20,554.00","S67738120","KR7005931001","6773812","73.81","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"BIDU","BAIDU ADR REPTG INC CLASS A","Communication","Equity","1,491,261.77","0.73","1,491,261.77","6,792.00","056752108","US0567521085","B0FXT17","219.55","China","NASDAQ","USD","1.00","USD"
"1810","XIAOMI CORP","Information Technology","Equity","1,475,088.76","0.72","1,475,088.76","357,164.00","-","KYG9830T1067","BG0ZMJ9","4.13","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"2317","HON HAI PRECISION INDUSTRY LTD","Information Technology","Equity","1,184,484.43","0.58","1,184,484.43","308,459.00","S64385644","TW0002317005","6438564","3.84","Taiwan","Taiwan Stock Exchange","USD","27.98","TWD"
"2454","MEDIATEK INC","Information Technology","Equity","1,145,061.44","0.56","1,145,061.44","37,654.00","S63724801","TW0002454006","6372480","30.41","Taiwan","Taiwan Stock Exchange","USD","27.98","TWD"
"NTES","NETEASE ADR INC","Communication","Equity","1,128,929.21","0.55","1,128,929.21","10,338.00","64110W102","US64110W1027","2606440","109.20","China","NASDAQ","USD","1.00","USD"
"051910","LG CHEM LTD","Materials","Equity","1,039,477.98","0.51","1,039,477.98","1,143.00","S63469134","KR7051910008","6346913","909.46","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"SBER","SBERBANK ROSSII","Financials","Equity","1,028,831.94","0.50","1,028,831.94","265,848.00","-","RU0009029540","4767981","3.87","Russian Federation","Standard-Classica-Forts","USD","74.63","RUB"
"TCS","TATA CONSULTANCY SERVICES LTD","Information Technology","Equity","1,010,456.30","0.49","1,010,456.30","23,347.00","-","INE467B01029","B01NPJ1","43.28","India","National Stock Exchange Of India","USD","73.39","INR"
"1398","INDUSTRIAL AND COMMERCIAL BANK OF","Financials","Equity","967,994.50","0.47","967,994.50","1,512,491.00","-","CNE1000003G1","B1G1QD8","0.64","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"2269","WUXI BIOLOGICS CAYMAN INC","Health Care","Equity","952,657.67","0.46","952,657.67","76,091.00","-","KYG970081173","BL6B9P1","12.52","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"ICICIBANK","ICICI BANK LTD","Financials","Equity","944,683.33","0.46","944,683.33","127,316.00","-","INE090A01021","BSZ2BY7","7.42","India","National Stock Exchange Of India","USD","73.39","INR"
"005380","HYUNDAI MOTOR","Consumer Discretionary","Equity","920,821.51","0.45","920,821.51","3,777.00","S64510555","KR7005380001","6451055","243.77","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"006400","SAMSUNG SDI LTD","Information Technology","Equity","910,644.55","0.44","910,644.55","1,369.00","S67716456","KR7006400006","6771645","665.24","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"035420","NAVER CORP","Communication","Equity","863,308.41","0.42","863,308.41","3,066.00","S65603938","KR7035420009","6560393","281.59","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"GAZP","GAZPROM","Energy","Equity","859,882.10","0.42","859,882.10","281,929.00","-","RU0007661625","B59L4L7","3.05","Russian Federation","Standard-Classica-Forts","USD","74.63","RUB"
"068270","CELLTRION INC","Health Care","Equity","817,583.45","0.40","817,583.45","2,399.00","-","KR7068270008","B0C5YV1","340.82","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"XTSLA","BLK CSH FND TREASURY SL AGENCY","Cash and/or Derivatives","Money Market","782,761.77","0.38","782,761.77","782,762.00","066922477","US0669224778","-","1.00","United States","-","USD","1.00","USD"
"LKOH","NK LUKOIL","Energy","Equity","765,230.21","0.37","765,230.21","10,198.00","-","RU0009024277","B59SNS8","75.04","Russian Federation","Standard-Classica-Forts","USD","74.63","RUB"
"3968","CHINA MERCHANTS BANK LTD H","Financials","Equity","701,639.48","0.34","701,639.48","96,645.00","-","CNE1000002M1","B1DYPZ5","7.26","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"ITUB4","ITAU UNIBANCO HOLDING PREF SA","Financials","Equity","695,419.09","0.34","695,419.09","119,283.00","-","BRITUBACNPR1","B037HR3","5.83","Brazil","XBSP","USD","5.50","BRL"
"HKD","HKD CASH","Cash and/or Derivatives","Cash","693,925.01","0.34","693,925.01","418,027.00","-","-","-","1.66","Hong Kong","-","USD","7.76","HKD"
"3988","BANK OF CHINA LTD H","Financials","Equity","679,552.00","0.33","679,552.00","1,941,577.00","-","CNE1000001Z5","B154564","0.35","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"HINDUNILVR","HINDUSTAN UNILEVER LTD","Consumer Staples","Equity","677,553.32","0.33","677,553.32","20,470.00","S62616743","INE030A01027","6261674","33.10","India","National Stock Exchange Of India","USD","73.39","INR"
"PETR4","PETROLEO BRASILEIRO PREF SA","Energy","Equity","673,739.51","0.33","673,739.51","120,096.00","S26845321","BRPETRACNPR6","2684532","5.61","Brazil","XBSP","USD","5.50","BRL"
"EDU","NEW ORIENTAL EDUCATION & TECHNOLOG","Consumer Discretionary","Equity","665,540.83","0.32","665,540.83","3,778.00","647581107","US6475811070","B1CN1G6","176.15","China","New York Stock Exchange Inc.","USD","1.00","USD"
"2010","SAUDI BASIC INDUSTRIES","Materials","Equity","635,499.41","0.31","635,499.41","22,496.00","-","SA0007879121","B1324D0","28.25","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR"
"BBCA","BANK CENTRAL ASIA","Financials","Equity","633,786.25","0.31","633,786.25","243,764.00","-","ID1000109507","B01C1P6","2.60","Indonesia","Indonesia Stock Exchange","USD","14,125.00","IDR"
"AMXL","AMERICA MOVIL L","Communication","Equity","630,727.05","0.31","630,727.05","840,969.00","S26674705","MXP001691213","2667470","0.75","Mexico","Bolsa Mexicana De Valores","USD","20.11","MXN"
"TAL","TAL EDUCATION GROUP ADR REPTG","Consumer Discretionary","Equity","628,544.81","0.31","628,544.81","9,450.00","874080104","US8740801043","B4MGD82","66.51","China","New York Stock Exchange Inc.","USD","1.00","USD"
"175","GEELY AUTOMOBILE HOLDINGS LTD","Consumer Discretionary","Equity","613,350.75","0.30","613,350.75","146,735.00","S65318271","KYG3777B1032","6531827","4.18","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"600519","KWEICHOW MOUTAI LTD A","Consumer Staples","Equity","612,718.51","0.30","612,718.51","1,890.00","-","CNE0000018R8","BP3R2F1","324.16","China","Shanghai Stock Exchange","USD","6.48","CNY"
"1120","AL RAJHI BANK","Financials","Equity","603,765.23","0.29","603,765.23","30,203.00","-","SA0007879113","B12LZH9","19.99","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR"
"YUMC","YUM CHINA HOLDINGS INC","Consumer Discretionary","Equity","591,977.08","0.29","591,977.08","9,903.00","98850P109","US98850P1093","BYW4289","59.78","China","New York Stock Exchange Inc.","USD","1.00","USD"
"035720","KAKAO CORP","Communication","Equity","588,367.22","0.29","588,367.22","1,425.00","S61940375","KR7035720002","6194037","412.81","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"QNBK","QATAR NATIONAL BANK","Financials","Equity","567,136.32","0.28","567,136.32","109,065.00","S61481974","QA0006929895","6148197","5.20","Qatar","Qatar Exchange","USD","3.64","QAR"
"B3SA3","B3 BRASIL BOLSA BALCAO SA","Financials","Equity","556,959.35","0.27","556,959.35","51,004.00","-","BRB3SAACNOR6","BG36ZK1","10.92","Brazil","XBSP","USD","5.50","BRL"
"GMKN","GMK NORILSKIY NIKEL","Materials","Equity","551,615.94","0.27","551,615.94","1,560.00","-","RU0007288411","B5B1TX2","353.56","Russian Federation","Standard-Classica-Forts","USD","74.63","RUB"
"2308","DELTA ELECTRONICS INC","Information Technology","Equity","539,399.50","0.26","539,399.50","48,204.00","S62607346","TW0002308004","6260734","11.19","Taiwan","Taiwan Stock Exchange","USD","27.98","TWD"
"BBDC4","BANCO BRADESCO PREF SA","Financials","Equity","528,304.77","0.26","528,304.77","107,379.00","-","BRBBDCACNPR8","B00FM53","4.92","Brazil","XBSP","USD","5.50","BRL"
"012330","HYUNDAI MOBIS LTD","Consumer Discretionary","Equity","526,877.14","0.26","526,877.14","1,640.00","S64495443","KR7012330007","6449544","321.23","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"YNDX","YANDEX NV CLASS A","Communication","Equity","522,267.94","0.25","522,267.94","7,466.00","-","NL0009805522","BMSK1G8","69.95","Russian Federation","Standard-Classica-Forts","USD","74.63","RUB"
"1211","BYD LTD H","Consumer Discretionary","Equity","520,228.46","0.25","520,228.46","15,745.00","S65366510","CNE100000296","6536651","33.04","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"BRL","BRL/USD","Cash and/or Derivatives","Forwards","519,023.07","0.25","519,023.07","519,023.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"2303","UNITED MICRO ELECTRONICS CORP","Information Technology","Equity","517,495.57","0.25","517,495.57","289,104.00","S69166288","TW0002303005","6916628","1.79","Taiwan","Taiwan Stock Exchange","USD","27.98","TWD"
"PETR3","PETROBRAS","Energy","Equity","516,251.49","0.25","516,251.49","90,889.00","S26823658","BRPETRACNOR9","2682365","5.68","Brazil","XBSP","USD","5.50","BRL"
"AXISBANK","AXIS BANK LTD","Financials","Equity","512,886.37","0.25","512,886.37","56,423.00","-","INE238A01034","BPFJHC7","9.09","India","National Stock Exchange Of India","USD","73.39","INR"
"2222","SAUDI ARABIAN OIL","Energy","Equity","506,237.69","0.25","506,237.69","53,970.00","-","SA14TG012N13","BJTM270","9.38","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR"
"005490","POSCO","Materials","Equity","469,200.88","0.23","469,200.88","1,813.00","S66932336","KR7005490008","6693233","258.81","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"BAJFINANCE","BAJAJ FINANCE LTD","Financials","Equity","459,615.36","0.22","459,615.36","6,768.00","-","INE296A01024","BD2N0P2","67.91","India","National Stock Exchange Of India","USD","73.39","INR"
"NBK","NATIONAL BANK OF KUWAIT","Financials","Equity","456,984.44","0.22","456,984.44","162,628.00","S68895267","KW0EQ0100010","6889526","2.81","Kuwait","Kuwait Stock Exchange","USD","0.30","KWD"
"2382","SUNNY OPTICAL TECHNOLOGY LTD","Information Technology","Equity","455,760.76","0.22","455,760.76","17,762.00","-","KYG8586D1097","B1YBT08","25.66","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"BBRI","BANK RAKYAT INDONESIA (PERSERO)","Financials","Equity","453,150.24","0.22","453,150.24","1,373,183.00","S67090993","ID1000118201","6709099","0.33","Indonesia","Indonesia Stock Exchange","USD","14,125.00","IDR"
"2319","CHINA MENGNIU DAIRY LTD","Consumer Staples","Equity","448,602.21","0.22","448,602.21","68,910.00","-","KYG210961051","B01B1L9","6.51","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"2020","ANTA SPORTS PRODUCTS LTD","Consumer Discretionary","Equity","443,829.85","0.22","443,829.85","26,850.00","-","KYG040111059","B1YVKN8","16.53","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"7010","SAUDI TELECOM","Communication","Equity","441,769.98","0.22","441,769.98","14,930.00","-","SA0007879543","B12M7Q5","29.59","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR"
"1180","NATIONAL COMMERCIAL BANK","Financials","Equity","424,883.16","0.21","424,883.16","36,284.00","-","SA13L050IE10","BSHYYN1","11.71","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR"
"NVTK","PAO NOVATEK GDR","Energy","Equity","420,355.53","0.20","420,355.53","2,236.00","669888109","US6698881090","B0DK750","188.00","Russian Federation","London Stock Exchange","USD","1.00","USD"
"000270","KIA MOTORS CORP","Consumer Discretionary","Equity","418,540.40","0.20","418,540.40","6,552.00","S64909286","KR7000270009","6490928","63.88","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"883","CNOOC LTD","Energy","Equity","410,790.41","0.20","410,790.41","446,511.00","-","HK0883013259","B00G0S5","0.92","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"105560","KB FINANCIAL GROUP INC","Financials","Equity","407,527.25","0.20","407,527.25","9,742.00","-","KR7105560007","B3DF0Y6","41.83","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"2313","SHENZHOU INTERNATIONAL GROUP LTD","Consumer Discretionary","Equity","402,918.05","0.20","402,918.05","20,610.00","-","KYG8087W1015","B0MP1B0","19.55","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"PTT.R","PTT NON-VOTING DR PCL","Energy","Equity","399,960.81","0.19","399,960.81","279,693.00","S64204084","TH0646010R18","6420408","1.43","Thailand","Stock Exchange Of Thailand","USD","30.13","THB"
"2628","CHINA LIFE INSURANCE LTD H","Financials","Equity","392,883.85","0.19","392,883.85","181,891.00","-","CNE1000002L3","6718976","2.16","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"HCLTECH","HCL TECHNOLOGIES LTD","Information Technology","Equity","392,190.43","0.19","392,190.43","27,273.00","S62948963","INE860A01027","6294896","14.38","India","National Stock Exchange Of India","USD","73.39","INR"
"TCOM","TRIP COM GROUP ADR LTD","Consumer Discretionary","Equity","390,905.56","0.19","390,905.56","11,806.00","89677Q107","US89677Q1076","BK1K3N2","33.11","China","NASDAQ","USD","1.00","USD"
"MARUTI","MARUTI SUZUKI INDIA LTD","Consumer Discretionary","Equity","384,256.88","0.19","384,256.88","3,425.00","S66337122","INE585B01010","6633712","112.18","India","National Stock Exchange Of India","USD","73.39","INR"
"FSR","FIRSTRAND LTD","Financials","Equity","383,848.99","0.19","383,848.99","116,671.00","S5202Z131","ZAE000066304","6606996","3.29","South Africa","Johannesburg Stock Exchange","USD","15.52","ZAR"
"WALMEX*","WALMART DE MEXICO V","Consumer Staples","Equity","381,095.70","0.19","381,095.70","125,774.00","-","MX01WA000038","BW1YVH8","3.03","Mexico","Bolsa Mexicana De Valores","USD","20.11","MXN"
"GFNORTEO","GPO FINANCE BANORTE","Financials","Equity","378,281.23","0.18","378,281.23","64,224.00","S24210411","MXP370711014","2421041","5.89","Mexico","Bolsa Mexicana De Valores","USD","20.11","MXN"
"ASIANPAINT","ASIAN PAINTS LTD","Materials","Equity","374,814.13","0.18","374,814.13","9,655.00","-","INE021A01026","BCRWL65","38.82","India","National Stock Exchange Of India","USD","73.39","INR"
"2412","CHUNGHWA TELECOM LTD","Communication","Equity","371,469.39","0.18","371,469.39","93,569.00","S62878418","TW0002412004","6287841","3.97","Taiwan","Taiwan Stock Exchange","USD","27.98","TWD"
"096770","SK INNOVATION LTD","Energy","Equity","369,164.79","0.18","369,164.79","1,378.00","-","KR7096770003","B232R05","267.92","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"KOTAKBANK","KOTAK MAHINDRA BANK LTD","Financials","Equity","366,431.90","0.18","366,431.90","13,875.00","S61356614","INE237A01028","6135661","26.41","India","National Stock Exchange Of India","USD","73.39","INR"
"036570","NCSOFT CORP","Communication","Equity","364,392.42","0.18","364,392.42","409.00","S62641899","KR7036570000","6264189","891.24","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"GMEXICOB","GRUPO MEXICO B","Materials","Equity","358,987.82","0.17","358,987.82","77,368.00","S26436741","MXP370841019","2643674","4.64","Mexico","Bolsa Mexicana De Valores","USD","20.11","MXN"
"PBBANK","PUBLIC BANK","Financials","Equity","357,682.56","0.17","357,682.56","71,537.00","-","MYL1295OO004","B012W42","5.00","Malaysia","Bursa Malaysia","USD","4.05","MYR"
"FEMSAUBD","FOMENTO ECONOMICO MEXICANO","Consumer Staples","Equity","356,683.22","0.17","356,683.22","47,749.00","S22420590","MXP320321310","2242059","7.47","Mexico","Bolsa Mexicana De Valores","USD","20.11","MXN"
"ZAR","ZAR/USD","Cash and/or Derivatives","Forwards","346,541.76","0.17","346,541.76","346,542.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"2331","LI NING LTD","Consumer Discretionary","Equity","344,915.47","0.17","344,915.47","52,739.00","-","KYG5496K1242","B01JCK9","6.54","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"066570","LG ELECTRONICS INC","Consumer Discretionary","Equity","341,733.89","0.17","341,733.89","2,641.00","S65207391","KR7066570003","6520739","129.40","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"291","CHINA RESOURCES BEER HOLDINGS LTD","Consumer Staples","Equity","338,980.61","0.16","338,980.61","36,255.00","S69724599","HK0291001490","6972459","9.35","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"1303","NAN YA PLASTICS CORP","Materials","Equity","338,939.82","0.16","338,939.82","127,421.00","S66215807","TW0001303006","6621580","2.66","Taiwan","Taiwan Stock Exchange","USD","27.98","TWD"
"1301","FORMOSA PLASTICS CORP","Materials","Equity","336,716.79","0.16","336,716.79","95,118.00","S63485445","TW0001301000","6348544","3.54","Taiwan","Taiwan Stock Exchange","USD","27.98","TWD"
"ABEV3","AMBEV SA","Consumer Staples","Equity","336,574.03","0.16","336,574.03","115,265.00","-","BRABEVACNOR1","BG7ZWY7","2.92","Brazil","XBSP","USD","5.50","BRL"
"051900","LG HOUSEHOLD & HEALTH CARE LTD","Consumer Staples","Equity","335,003.64","0.16","335,003.64","229.00","S63444566","KR7051900009","6344456","1,459.88","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"WEGE3","WEG SA","Industrials","Equity","331,658.90","0.16","331,658.90","20,978.00","S29454220","BRWEGEACNOR0","2945422","15.81","Brazil","XBSP","USD","5.50","BRL"
"BILI","BILIBILI AMERICAN DEPOSITARY SHARE","Communication","Equity","331,352.98","0.16","331,352.98","2,946.00","090040106","US0900401060","BFNLRN6","112.47","China","NASDAQ","USD","1.00","USD"
"VIPS","VIPSHOP HOLDINGS SPONSORED ADS REP","Consumer Discretionary","Equity","330,312.85","0.16","330,312.85","11,092.00","92763W103","US92763W1036","B3N0H17","29.78","China","New York Stock Exchange Inc.","USD","1.00","USD"
"1109","CHINA RESOURCES LAND LTD","Real Estate","Equity","326,866.14","0.16","326,866.14","79,144.00","S61937660","KYG2108Y1052","6193766","4.13","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"2333","GREAT WALL MOTOR LTD H","Consumer Discretionary","Equity","324,745.09","0.16","324,745.09","82,214.00","S67182550","CNE100000338","6718255","3.95","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"055550","SHINHAN FINANCIAL GROUP LTD","Financials","Equity","322,766.81","0.16","322,766.81","10,766.00","S63975023","KR7055550008","6397502","29.98","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"207940","SAMSUNG BIOLOGICS LTD","Health Care","Equity","316,342.47","0.15","316,342.47","410.00","-","KR7207940008","BYNJCV6","770.95","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"BGNE","BEIGENE ADR REPRESENTING LTD","Health Care","Equity","313,303.66","0.15","313,303.66","1,123.00","07725L102","US07725L1026","BYYWPW6","278.92","China","NASDAQ","USD","1.00","USD"
"MGLU3","MAGAZINE LUIZA SA","Consumer Discretionary","Equity","313,303.66","0.15","313,303.66","73,373.00","-","BRMGLUACNOR2","B4975P9","4.27","Brazil","XBSP","USD","5.50","BRL"
"LT","LARSEN AND TOUBRO LTD","Industrials","Equity","309,591.82","0.15","309,591.82","16,835.00","-","INE018A01030","B0166K8","18.39","India","National Stock Exchange Of India","USD","73.39","INR"
"TLKM","TELEKOMUNIKASI INDONESIA","Communication","Equity","307,368.79","0.15","307,368.79","1,229,475.00","-","ID1000129000","BD4T6W7","0.25","Indonesia","Indonesia Stock Exchange","USD","14,125.00","IDR"
"2688","ENN ENERGY HOLDINGS LTD","Utilities","Equity","307,266.82","0.15","307,266.82","19,596.00","S63339378","KYG3066L1014","6333937","15.68","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"2601","CHINA PACIFIC INSURANCE (GROUP) LT","Financials","Equity","303,983.27","0.15","303,983.27","68,311.00","-","CNE1000009Q7","B2Q5H56","4.45","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"2891","CTBC FINANCIAL HOLDING LTD","Financials","Equity","301,821.43","0.15","301,821.43","425,101.00","S65276669","TW0002891009","6527666","0.71","Taiwan","Taiwan Stock Exchange","USD","27.98","TWD"
"241","ALIBABA HEALTH INFORMATION TECH LT","Health Care","Equity","297,171.43","0.14","297,171.43","100,736.00","-","BMG0171K1018","BRXVS60","2.95","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"6098","COUNTRY GARDEN SERVICES HOLDINGS L","Industrials","Equity","296,783.93","0.14","296,783.93","36,460.00","-","KYG2453A1085","BDQZP48","8.14","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"386","CHINA PETROLEUM AND CHEMICAL CORP","Energy","Equity","290,767.49","0.14","290,767.49","605,766.00","S62918198","CNE1000002Q2","6291819","0.48","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"ZTO","ZTO EXPRESS CAYMAN ADR REPRESENTIN","Industrials","Equity","290,583.94","0.14","290,583.94","10,090.00","98980A105","US98980A1051","BYYDFN0","28.80","China","New York Stock Exchange Inc.","USD","1.00","USD"
"2886","MEGA FINANCIAL HOLDING LTD","Financials","Equity","285,709.60","0.14","285,709.60","267,018.00","S64440662","TW0002886009","6444066","1.07","Taiwan","Taiwan Stock Exchange","USD","27.98","TWD"
"2882","CATHAY FINANCIAL HOLDING LTD","Financials","Equity","282,854.34","0.14","282,854.34","186,088.00","S64256639","TW0002882008","6425663","1.52","Taiwan","Taiwan Stock Exchange","USD","27.98","TWD"
"028260","SAMSUNG C&T CORP","Industrials","Equity","282,120.13","0.14","282,120.13","2,057.00","-","KR7028260008","BSXN8K7","137.15","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"1216","UNI-PRESIDENT ENTERPRISES CORP","Consumer Staples","Equity","279,835.92","0.14","279,835.92","116,114.00","S67003939","TW0001216000","6700393","2.41","Taiwan","Taiwan Stock Exchange","USD","27.98","TWD"
"000858","WULIANGYE YIBIN LTD A","Consumer Staples","Equity","277,225.40","0.13","277,225.40","5,962.00","-","CNE000000VQ8","BD5CPG2","46.50","China","Shenzhen Stock Exchange","USD","6.48","CNY"
"1326","FORMOSA CHEMICALS & FIBRE CORP","Materials","Equity","276,817.51","0.13","276,817.51","89,876.00","S63487151","TW0001326007","6348715","3.08","Taiwan","Taiwan Stock Exchange","USD","27.98","TWD"
"BAP","CREDICORP LTD","Financials","Equity","275,022.77","0.13","275,022.77","1,667.00","G2519Y108","BMG2519Y1084","2232878","164.98","Peru","New York Stock Exchange Inc.","USD","1.00","USD"
"091990","CELLTRION HEALTHCARE LTD","Health Care","Equity","273,146.46","0.13","273,146.46","1,733.00","-","KR7091990002","BYZ6DH8","157.65","Korea (South)","Korea Exchange (Kosdaq)","USD","1,097.35","KRW"
"CPALL.R","CP ALL NON-VOTING DR PCL","Consumer Staples","Equity","272,616.19","0.13","272,616.19","141,988.00","-","TH0737010R15","B08YDH1","1.92","Thailand","Stock Exchange Of Thailand","USD","30.13","THB"
"2002","CHINA STEEL CORP","Materials","Equity","270,495.14","0.13","270,495.14","290,855.00","S61909503","TW0002002003","6190950","0.93","Taiwan","Taiwan Stock Exchange","USD","27.98","TWD"
"3008","LARGAN PRECISION LTD","Information Technology","Equity","268,680.01","0.13","268,680.01","2,469.00","S64516685","TW0003008009","6451668","108.83","Taiwan","Taiwan Stock Exchange","USD","27.98","TWD"
