Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Market Currency
"9021","WEST JAPAN RAILWAY","Industrials","Equity","685,116.25","0.21","685,116.25","13,465.00","S69579951","JP3659000008","6957995","50.88","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"3402","TORAY INDUSTRIES INC","Materials","Equity","680,486.20","0.21","680,486.20","114,947.00","S68971431","JP3621000003","6897143","5.92","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"5332","TOTO LTD","Industrials","Equity","678,700.32","0.20","678,700.32","11,714.00","S68974666","JP3596200000","6897466","57.94","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"4755","RAKUTEN INC","Consumer Discretionary","Equity","678,501.89","0.20","678,501.89","71,346.00","S62295977","JP3967200001","6229597","9.51","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"8951","NIPPON BUILDING FUND REIT INC","Real Estate","Equity","677,939.66","0.20","677,939.66","123.00","S63968002","JP3027670003","6396800","5,532.45","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"6723","RENESAS ELECTRONICS CORP","Information Technology","Equity","661,734.46","0.20","661,734.46","63,998.00","S66356775","JP3164720009","6635677","10.34","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"2269","MEIJI HOLDINGS LTD","Consumer Staples","Equity","660,180.09","0.20","660,180.09","9,494.00","-","JP3918000005","B60DQV3","69.54","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"9502","CHUBU ELECTRIC POWER INC","Utilities","Equity","658,228.85","0.20","658,228.85","53,428.00","S61956090","JP3526600006","6195609","12.32","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"6965","HAMAMATSU PHOTONICS","Information Technology","Equity","652,308.99","0.20","652,308.99","11,609.00","S64058704","JP3771800004","6405870","56.19","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"9064","YAMATO HOLDINGS LTD","Industrials","Equity","652,308.99","0.20","652,308.99","25,571.00","S69855658","JP3940000007","6985565","25.51","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"4188","MITSUBISHI CHEMICAL CORP","Materials","Equity","639,080.25","0.19","639,080.25","106,160.00","-","JP3897700005","B0JQTJ0","6.02","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"9008","KEIO CORP","Industrials","Equity","637,327.44","0.19","637,327.44","8,569.00","S64873623","JP3277800003","6487362","74.38","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"7951","YAMAHA CORP","Consumer Discretionary","Equity","633,424.97","0.19","633,424.97","11,082.00","S66423872","JP3942600002","6642387","57.16","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"9532","OSAKA GAS LTD","Utilities","Equity","624,627.86","0.19","624,627.86","30,999.00","S66617689","JP3180400008","6661768","20.15","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"9042","HANKYU HANSHIN HOLDINGS INC","Industrials","Equity","620,460.81","0.19","620,460.81","18,980.00","S64086648","JP3774200004","6408664","32.69","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"4704","TREND MICRO INC","Information Technology","Equity","616,062.25","0.19","616,062.25","11,039.00","S61252862","JP3637300009","6125286","55.81","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"6479","MINEBEA MITSUMI INC","Industrials","Equity","605,677.69","0.18","605,677.69","30,058.00","S66424060","JP3906000009","6642406","20.15","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"8952","JAPAN REAL ESTATE INVESTMENT TRUST","Real Estate","Equity","605,512.33","0.18","605,512.33","109.00","S63975809","JP3027680002","6397580","5,561.47","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"9041","KINTETSU GROUP HOLDINGS LTD","Industrials","Equity","603,991.03","0.18","603,991.03","14,192.00","S64929680","JP3260800002","6492968","42.56","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"8308","RESONA HOLDINGS INC","Financials","Equity","601,907.50","0.18","601,907.50","171,484.00","S64215536","JP3500610005","6421553","3.51","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"4021","NISSAN CHEMICAL CORP","Materials","Equity","593,209.61","0.18","593,209.61","10,205.00","S66415886","JP3670800006","6641588","58.13","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"4151","KYOWA KIRIN LTD","Health Care","Equity","588,910.27","0.18","588,910.27","22,384.00","S64995509","JP3256000005","6499550","26.31","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"7276","KOITO MANUFACTURING LTD","Consumer Discretionary","Equity","580,311.59","0.18","580,311.59","8,657.00","S64963242","JP3284600008","6496324","67.03","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
"4751","CYBER AGENT INC","Communication","Equity","578,062.71","0.17","578,062.71","8,370.00","S62205018","JP3311400000","6220501","69.06","Japan","Tokyo Stock Exchange","USD","103.39","JPY"
