Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Market Currency
"GET","GETLINK","Industrials","Equity","732,454.34","0.15","732,454.34","43,264.00","-","FR0010533075","B292JQ9","16.93","France","Nyse Euronext - Euronext Paris","USD","0.81","EUR"
"AT1","AROUNDTOWN SA","Real Estate","Equity","727,902.42","0.14","727,902.42","98,232.00","-","LU1673108939","BF0CK44","7.41","Germany","Xetra","USD","0.81","EUR"
"EUR","EUR/USD","Cash and/or Derivatives","Forwards","710,743.81","0.14","710,743.81","710,744.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"GFC","GECINA SA","Real Estate","Equity","707,570.52","0.14","707,570.52","4,506.00","S77424687","FR0010040865","7742468","157.02","France","Nyse Euronext - Euronext Paris","USD","0.81","EUR"
"KESKOB","KESKO CLASS B","Consumer Staples","Equity","703,271.48","0.14","703,271.48","26,822.00","S44900058","FI0009000202","4490005","26.22","Finland","Nasdaq Omx Helsinki Ltd.","USD","0.81","EUR"
"UN01","UNIPER","Utilities","Equity","699,225.33","0.14","699,225.33","19,791.00","-","DE000UNSE018","BZ6CZ43","35.33","Germany","Xetra","USD","0.81","EUR"
"AGN","AEGON NV","Financials","Equity","698,163.22","0.14","698,163.22","175,860.00","S59273755","NL0000303709","5927375","3.97","Netherlands","Euronext Amsterdam","USD","0.81","EUR"
"NTGY","NATURGY ENERGY SA","Utilities","Equity","682,484.39","0.14","682,484.39","29,367.00","S56504228","ES0116870314","5650422","23.24","Spain","Bolsa De Madrid","USD","0.81","EUR"
"EVK","EVONIK INDUSTRIES AG","Materials","Equity","680,815.35","0.13","680,815.35","20,618.00","-","DE000EVNK013","B5ZQ9D3","33.02","Germany","Xetra","USD","0.81","EUR"
"SEV","SUEZ SA","Utilities","Equity","679,955.54","0.13","679,955.54","33,981.00","-","FR0010613471","B3B8D04","20.01","France","Nyse Euronext - Euronext Paris","USD","0.81","EUR"
"ORP","ORPEA SA","Health Care","Equity","674,290.93","0.13","674,290.93","5,114.00","S73394512","FR0000184798","7339451","131.85","France","Nyse Euronext - Euronext Paris","USD","0.81","EUR"
"VOW","VOLKSWAGEN AG","Consumer Discretionary","Equity","653,048.64","0.13","653,048.64","3,189.00","S54971023","DE0007664005","5497102","204.77","Germany","Xetra","USD","0.81","EUR"
"CBK","COMMERZBANK AG","Financials","Equity","648,243.84","0.13","648,243.84","98,517.00","-","DE000CBK1001","B90LKT4","6.58","Germany","Xetra","USD","0.81","EUR"
"AC","ACCOR SA","Consumer Discretionary","Equity","640,910.19","0.13","640,910.19","17,958.00","S58528423","FR0000120404","5852842","35.69","France","Nyse Euronext - Euronext Paris","USD","0.81","EUR"
"KGX","KION GROUP AG","Industrials","Equity","630,541.93","0.13","630,541.93","7,073.00","-","DE000KGX8881","BB22L96","89.15","Germany","Xetra","USD","0.81","EUR"
"CPR","DAVIDE CAMPARI MILANO NV","Consumer Staples","Equity","623,916.36","0.12","623,916.36","56,668.00","-","NL0015435975","BMQ5W17","11.01","Italy","Borsa Italiana","USD","0.81","EUR"
"LXS","LANXESS AG","Materials","Equity","620,274.83","0.12","620,274.83","8,168.00","-","DE0005470405","B05M8B7","75.94","Germany","Xetra","USD","0.81","EUR"
"OMV","OMV AG","Energy","Equity","613,598.68","0.12","613,598.68","14,571.00","S46514592","AT0000743059","4651459","42.11","Austria","Wiener Boerse Ag","USD","0.81","EUR"
"BIM","BIOMERIEUX SA","Health Care","Equity","606,265.03","0.12","606,265.03","4,071.00","-","FR0013280286","BF0LBX7","148.91","France","Nyse Euronext - Euronext Paris","USD","0.81","EUR"
"BC8","BECHTLE AG","Information Technology","Equity","594,682.93","0.12","594,682.93","2,681.00","S59324095","DE0005158703","5932409","221.84","Germany","Xetra","USD","0.81","EUR"
"VER","VERBUND AG","Utilities","Equity","587,501.01","0.12","587,501.01","6,759.00","S46616074","AT0000746409","4661607","86.92","Austria","Wiener Boerse Ag","USD","0.81","EUR"
"REC","RECORDATI INDUSTRIA CHIMICA E FARM","Health Care","Equity","570,001.41","0.11","570,001.41","10,281.00","-","IT0003828271","B07DRZ5","55.44","Italy","Borsa Italiana","USD","0.81","EUR"
"G1A","GEA GROUP AG","Industrials","Equity","551,844.31","0.11","551,844.31","15,086.00","S45571049","DE0006602006","4557104","36.58","Germany","Xetra","USD","0.81","EUR"
"MB","MEDIOBANCA BANCA DI CREDITO FINANZ","Financials","Equity","551,439.70","0.11","551,439.70","60,399.00","S45748134","IT0000062957","4574813","9.13","Italy","Borsa Italiana","USD","0.81","EUR"
"GALP","GALP ENERGIA SGPS SA","Energy","Equity","545,977.39","0.11","545,977.39","49,499.00","-","PTGAL0AM0009","B1FW751","11.03","Portugal","Nyse Euronext - Euronext Lisbon","USD","0.81","EUR"
"AFX","CARL ZEISS MEDITEC AG","Health Care","Equity","527,213.37","0.10","527,213.37","3,976.00","S59229617","DE0005313704","5922961","132.59","Germany","Xetra","USD","0.81","EUR"
"PST","POSTE ITALIANE","Financials","Equity","522,661.45","0.10","522,661.45","51,392.00","-","IT0003796171","BYYN701","10.17","Italy","Borsa Italiana","USD","0.81","EUR"
"SOF","SOFINA SA","Financials","Equity","514,872.61","0.10","514,872.61","1,506.00","S48203012","BE0003717312","4820301","341.90","Belgium","Nyse Euronext - Euronext Brussels","USD","0.81","EUR"
"AMUN","AMUNDI SA","Financials","Equity","507,387.24","0.10","507,387.24","5,985.00","-","FR0004125920","BYZR014","84.77","France","Nyse Euronext - Euronext Paris","USD","0.81","EUR"
"DIA","DIASORIN","Health Care","Equity","505,819.35","0.10","505,819.35","2,445.00","-","IT0003492391","B234WN9","206.86","Italy","Borsa Italiana","USD","0.81","EUR"
"SCR","SCOR","Financials","Equity","504,049.16","0.10","504,049.16","15,586.00","-","FR0010411983","B1LB9P6","32.34","France","Nyse Euronext - Euronext Paris","USD","0.81","EUR"
"AMP","AMPLIFON","Health Care","Equity","503,644.55","0.10","503,644.55","12,224.00","-","IT0004056880","B14NJ71","41.20","Italy","Borsa Italiana","USD","0.81","EUR"
"ORNBV","ORION CLASS B","Health Care","Equity","474,259.38","0.09","474,259.38","10,312.00","-","FI0009014377","B17NY40","45.99","Finland","Nasdaq Omx Helsinki Ltd.","USD","0.81","EUR"
"COV","COVIVIO SA","Real Estate","Equity","472,691.50","0.09","472,691.50","5,106.00","S77456382","FR0000064578","7745638","92.57","France","Nyse Euronext - Euronext Paris","USD","0.81","EUR"
"UTDI","UNITED INTERNET AG","Communication","Equity","461,109.39","0.09","461,109.39","10,528.00","S43541341","DE0005089031","4354134","43.80","Germany","Xetra","USD","0.81","EUR"
"ENG","ENAGAS SA","Utilities","Equity","454,635.55","0.09","454,635.55","20,980.00","S73830721","ES0130960018","7383072","21.67","Spain","Bolsa De Madrid","USD","0.81","EUR"
"WRT1V","WARTSILA","Industrials","Equity","440,979.80","0.09","440,979.80","43,618.00","S45251899","FI0009003727","4525189","10.11","Finland","Nasdaq Omx Helsinki Ltd.","USD","0.81","EUR"
"JMT","JERONIMO MARTINS SA","Consumer Staples","Equity","435,820.95","0.09","435,820.95","25,192.00","-","PTJMT0AE0001","B1Y1SQ7","17.30","Portugal","Nyse Euronext - Euronext Lisbon","USD","0.81","EUR"
"RAA","RATIONAL AG","Industrials","Equity","435,669.22","0.09","435,669.22","500.00","S59106096","DE0007010803","5910609","871.02","Germany","Xetra","USD","0.81","EUR"
"LI","KLEPIERRE REIT SA","Real Estate","Equity","434,303.65","0.09","434,303.65","19,345.00","S75825562","FR0000121964","7582556","22.45","France","Nyse Euronext - Euronext Paris","USD","0.81","EUR"
"NEM","NEMETSCHEK","Information Technology","Equity","420,951.35","0.08","420,951.35","5,644.00","S56339625","DE0006452907","5633962","74.58","Germany","Xetra","USD","0.81","EUR"
"VOE","VOESTALPINE AG","Materials","Equity","415,640.78","0.08","415,640.78","11,285.00","S49434020","AT0000937503","4943402","36.83","Austria","Wiener Boerse Ag","USD","0.81","EUR"
"RCO","REMY COINTREAU SA","Consumer Staples","Equity","414,780.97","0.08","414,780.97","2,245.00","S47417142","FR0000130395","4741714","184.76","France","Nyse Euronext - Euronext Paris","USD","0.81","EUR"
"ABN","ABN AMRO BANK NV","Financials","Equity","410,987.71","0.08","410,987.71","41,852.00","-","NL0011540547","BYQP136","9.82","Netherlands","Euronext Amsterdam","USD","0.81","EUR"
"GLPG","GALAPAGOS NV","Health Care","Equity","409,470.40","0.08","409,470.40","4,169.00","-","BE0003818359","B07Q2V5","98.21","Belgium","Euronext Amsterdam","USD","0.81","EUR"
"EO","FAURECIA","Consumer Discretionary","Equity","406,688.67","0.08","406,688.67","8,198.00","S44004463","FR0000121147","4400446","49.61","France","Nyse Euronext - Euronext Paris","USD","0.81","EUR"
"INW","INFRASTRUTTURE WIRELESS ITALIANE","Communication","Equity","403,451.75","0.08","403,451.75","32,989.00","-","IT0005090300","BZ0P4R4","12.23","Italy","Borsa Italiana","USD","0.81","EUR"
"ATC","ALTICE EUROPE NV","Communication","Equity","401,479.25","0.08","401,479.25","61,577.00","-","NL0011333752","BYT3416","6.52","Netherlands","Euronext Amsterdam","USD","0.81","EUR"
"SK","SEB SA","Consumer Discretionary","Equity","401,327.52","0.08","401,327.52","2,197.00","S47921325","FR0000121709","4792132","182.68","France","Nyse Euronext - Euronext Paris","USD","0.81","EUR"
"TEN","TENARIS SA","Energy","Equity","387,368.31","0.08","387,368.31","46,615.00","S75385153","LU0156801721","7538515","8.31","Italy","Borsa Italiana","USD","0.81","EUR"
"TIT","TELECOM ITALIA","Communication","Equity","386,913.11","0.08","386,913.11","823,219.00","S76343946","IT0003497168","7634394","0.47","Italy","Borsa Italiana","USD","0.81","EUR"
"FPE3","FUCHS PETROLUB PREF","Materials","Equity","384,839.46","0.08","384,839.46","6,747.00","S43543503","DE0005790430","4354350","57.04","Germany","Xetra","USD","0.81","EUR"
"FDJ","LA FRANCAISE DES JEUX SA","Consumer Discretionary","Equity","382,007.16","0.08","382,007.16","8,466.00","-","FR0013451333","BG0SC10","45.12","France","Nyse Euronext - Euronext Paris","USD","0.81","EUR"
"BMW3","BMW PREF AG","Consumer Discretionary","Equity","372,043.51","0.07","372,043.51","5,591.00","S57560302","DE0005190037","5756030","66.54","Germany","Xetra","USD","0.81","EUR"
"LHA","DEUTSCHE LUFTHANSA AG","Industrials","Equity","366,935.25","0.07","366,935.25","29,544.00","S52874880","DE0008232125","5287488","12.42","Germany","Xetra","USD","0.81","EUR"
"SESG","SES SA FDR","Communication","Equity","362,130.44","0.07","362,130.44","37,999.00","-","LU0088087324","B00ZQQ2","9.53","France","Nyse Euronext - Euronext Paris","USD","0.81","EUR"
"ELI","ELIA GROUP SA","Utilities","Equity","360,056.79","0.07","360,056.79","3,046.00","-","BE0003822393","B09M9F4","118.22","Belgium","Nyse Euronext - Euronext Brussels","USD","0.81","EUR"
"BOL","BOLLORE","Communication","Equity","359,551.02","0.07","359,551.02","87,270.00","S45727096","FR0000039299","4572709","4.12","France","Nyse Euronext - Euronext Paris","USD","0.81","EUR"
"ADP","AEROPORTS DE PARIS SA","Industrials","Equity","358,994.68","0.07","358,994.68","2,952.00","-","FR0010340141","B164FY1","121.60","France","Nyse Euronext - Euronext Paris","USD","0.81","EUR"
"VPK","KONINKLIJKE VOPAK NV","Energy","Equity","355,302.57","0.07","355,302.57","6,835.00","S58094285","NL0009432491","5809428","51.98","Netherlands","Euronext Amsterdam","USD","0.81","EUR"
"COLR","ETABLISSEMENTEN FRANZ COLRUYT NV","Consumer Staples","Equity","336,842.01","0.07","336,842.01","5,532.00","S58062258","BE0974256852","5806225","60.89","Belgium","Nyse Euronext - Euronext Brussels","USD","0.81","EUR"
"TITR","TELECOM ITALIA SAVING","Communication","Equity","319,241.25","0.06","319,241.25","602,342.00","S76344027","IT0003497176","7634402","0.53","Italy","Borsa Italiana","USD","0.81","EUR"
"MF","WENDEL","Financials","Equity","314,638.76","0.06","314,638.76","2,629.00","S73901134","FR0000121204","7390113","119.70","France","Nyse Euronext - Euronext Paris","USD","0.81","EUR"
"JDEP","JDE PEETS NV","Consumer Staples","Equity","311,755.87","0.06","311,755.87","7,361.00","-","NL0014332678","BMC4ZZ3","42.35","Netherlands","Euronext Amsterdam","USD","0.81","EUR"
"IPN","IPSEN SA","Health Care","Equity","310,036.26","0.06","310,036.26","3,739.00","-","FR0010259150","B0R7JF1","82.93","France","Nyse Euronext - Euronext Paris","USD","0.81","EUR"
"KN","NATIXIS SA","Financials","Equity","308,013.18","0.06","308,013.18","91,671.00","-","FR0000120685","B1HDJL2","3.36","France","Nyse Euronext - Euronext Paris","USD","0.81","EUR"
"PROX","PROXIMUS NV","Communication","Equity","304,321.07","0.06","304,321.07","15,058.00","-","BE0003810273","B00D9P6","20.21","Belgium","Nyse Euronext - Euronext Brussels","USD","0.81","EUR"
"ILD","ILIAD SA","Communication","Equity","302,095.69","0.06","302,095.69","1,436.00","S77594356","FR0004035913","7759435","210.30","France","Nyse Euronext - Euronext Paris","USD","0.81","EUR"
"RBI","RAIFFEISEN BANK INTERNATIONAL AG","Financials","Equity","301,943.96","0.06","301,943.96","14,779.00","-","AT0000606306","B0704T9","20.43","Austria","Wiener Boerse Ag","USD","0.81","EUR"
"O2D","TELEFONICA DEUTSCHLAND HOLDING AG","Communication","Equity","297,847.23","0.06","297,847.23","103,419.00","-","DE000A1J5RX9","B7VG6L8","2.88","Germany","Xetra","USD","0.81","EUR"
"CNP","CNP ASSURANCES SA","Financials","Equity","272,963.41","0.05","272,963.41","16,644.00","S55439863","FR0000120222","5543986","16.40","France","Nyse Euronext - Euronext Paris","USD","0.81","EUR"
"AM","DASSAULT AVIATION SA","Industrials","Equity","270,636.87","0.05","270,636.87","243.00","S40671646","FR0000121725","4067164","1,115.94","France","Nyse Euronext - Euronext Paris","USD","0.81","EUR"
"RF","EURAZEO","Financials","Equity","264,466.49","0.05","264,466.49","3,816.00","S70423959","FR0000121121","7042395","69.30","France","Nyse Euronext - Euronext Paris","USD","0.81","EUR"
"EUR","EUR/USD","Cash and/or Derivatives","Forwards","263,054.78","0.05","263,054.78","263,055.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"HOT","HOCHTIEF AG","Industrials","Equity","233,665.17","0.05","233,665.17","2,400.00","S51086643","DE0006070006","5108664","97.35","Germany","Xetra","USD","0.81","EUR"
"EUR","EUR/USD","Cash and/or Derivatives","Forwards","124,945.10","0.02","124,945.10","124,945.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"-","TELEFONICA SA RFD","Communication","Equity","106,717.21","0.02","106,717.21","26,156.00","-","ES0178430098","BMQBT03","4.08","Spain","Bolsa De Madrid","USD","0.81","EUR"
"EUR","EUR/USD","Cash and/or Derivatives","Forwards","99,506.36","0.02","99,506.36","99,506.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"EUR","EUR/USD","Cash and/or Derivatives","Forwards","86,535.93","0.02","86,535.93","86,536.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"JPFFT","CASH COLLATERAL EUR JPFFT","Cash and/or Derivatives","Cash Collateral and Margins","69,037.44","0.01","69,037.44","562.00","-","-","-","122.77","European Union","-","USD","0.81","EUR"
"REP.D","REPSOL SA RIGHTS","Energy","Equity","52,953.99","0.01","52,953.99","143,119.00","-","ES06735169H8","BMTS428","0.37","Spain","Bolsa De Madrid","USD","0.81","EUR"
"EUR","EUR/USD","Cash and/or Derivatives","Forwards","49,290.49","0.01","49,290.49","49,290.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"EUR","EUR/USD","Cash and/or Derivatives","Forwards","47,883.68","0.01","47,883.68","47,884.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"EUR","EUR/USD","Cash and/or Derivatives","Forwards","44,642.70","0.01","44,642.70","44,643.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"EUR","EUR/USD","Cash and/or Derivatives","Forwards","43,978.92","0.01","43,978.92","43,979.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"GBP","GBP CASH","Cash and/or Derivatives","Cash","31,205.93","0.01","31,205.93","230.00","-","-","-","135.95","United Kingdom","-","USD","0.74","GBP"
"EUR","EUR/USD","Cash and/or Derivatives","Forwards","30,761.62","0.01","30,761.62","30,762.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"EUR","EUR/USD","Cash and/or Derivatives","FX","18,074.04","0.00","18,074.04","18,074.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"EUR","EUR/USD","Cash and/or Derivatives","Forwards","13,031.27","0.00","13,031.27","13,031.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"EUR","EUR/USD","Cash and/or Derivatives","Forwards","9,234.46","0.00","9,234.46","9,234.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"EUR","EUR/USD","Cash and/or Derivatives","Forwards","8,608.05","0.00","8,608.05","8,608.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"EUR","EUR/USD","Cash and/or Derivatives","Forwards","5,172.90","0.00","5,172.90","5,173.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"EUR","EUR/USD","Cash and/or Derivatives","Forwards","248.18","0.00","248.18","248.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"EUR","EUR/USD","Cash and/or Derivatives","FX","202.31","0.00","202.31","202.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"VGH1","EURO STOXX 50 MAR 21","Cash and/or Derivatives","Futures","0.00","0.00","0.00","0.00","-","DE000C31Y1X2","-","4,329.95","European Union","Eurex Deutschland","USD","0.81","EUR"
"EUR","EUR/USD","Cash and/or Derivatives","Forwards","-1,638.47","0.00","-1,638.47","-1,638.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"EUR","EUR/USD","Cash and/or Derivatives","Forwards","-1,887.36","0.00","-1,887.36","-1,887.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"EUR","EUR/USD","Cash and/or Derivatives","FX","-9,037.02","0.00","-9,037.02","-9,037.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"EUR","EUR/USD","Cash and/or Derivatives","FX","-9,037.02","0.00","-9,037.02","-9,037.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"EUR","EUR/USD","Cash and/or Derivatives","Forwards","-10,685.08","0.00","-10,685.08","-10,685.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"EUR","EUR/USD","Cash and/or Derivatives","Forwards","-16,658.52","0.00","-16,658.52","-16,659.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"EUR","EUR/USD","Cash and/or Derivatives","Forwards","-17,415.70","0.00","-17,415.70","-17,416.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"EUR","EUR/USD","Cash and/or Derivatives","Forwards","-19,383.49","0.00","-19,383.49","-19,383.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"EUR","EUR/USD","Cash and/or Derivatives","Forwards","-20,045.74","0.00","-20,045.74","-20,046.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"EUR","EUR/USD","Cash and/or Derivatives","Forwards","-21,207.47","0.00","-21,207.47","-21,207.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"EUR","EUR/USD","Cash and/or Derivatives","Forwards","-79,309.32","-0.02","-79,309.32","-79,309.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"EUR","EUR/USD","Cash and/or Derivatives","Forwards","-86,109.27","-0.02","-86,109.27","-86,109.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"EUR","EUR/USD","Cash and/or Derivatives","Forwards","-263,054.78","-0.05","-263,054.78","-263,055.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"USD","USD CASH","Cash and/or Derivatives","Cash","-731,967.33","-0.15","-731,967.33","-7,320.00","-","-","-","100.00","United States","-","USD","1.00","USD"
"EUR","EUR/USD","Cash and/or Derivatives","Forwards","-808,440.73","-0.16","-808,440.73","-808,441.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"EUR","EUR/USD","Cash and/or Derivatives","Forwards","-1,291,820.66","-0.26","-1,291,820.66","-1,291,821.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"EUR","EUR/USD","Cash and/or Derivatives","Forwards","-1,576,403.64","-0.31","-1,576,403.64","-1,576,404.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"EUR","EUR/USD","Cash and/or Derivatives","Forwards","-2,092,676.52","-0.41","-2,092,676.52","-2,092,677.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"EUR","EUR/USD","Cash and/or Derivatives","Forwards","-10,807,134.22","-2.14","-10,807,134.22","-10,807,134.00","-","-","-","1.00","United States","-","USD","1.00","USD"
